SnapshotDateKey,DeviceID,BaselineCompliant,AVActive,FirewallEnabled,PasswordlessEnabled,AgentPresent,DriftCount,ComplianceStatus,SourceSystem,CollectedAt
20260201,DEV-00167,TRUE,TRUE,FALSE,TRUE,TRUE,0,Non-Compliant,Intune,2026-02-02
20260201,DEV-00169,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-05
20260201,DEV-00170,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-04
20260201,DEV-00171,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,JAMF,2026-02-02
20260201,DEV-00172,FALSE,TRUE,TRUE,TRUE,TRUE,0,Non-Compliant,MDM,2026-02-04
20260201,DEV-00173,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-04
20260201,DEV-00174,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-04
20260201,DEV-00175,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-05
20260201,DEV-00176,TRUE,TRUE,FALSE,TRUE,TRUE,1,Non-Compliant,MDM,2026-02-02
20260201,DEV-00177,TRUE,TRUE,FALSE,TRUE,TRUE,0,Non-Compliant,CrowdStrike,2026-02-01
20260201,DEV-00178,TRUE,TRUE,FALSE,TRUE,TRUE,0,Non-Compliant,JAMF,2026-02-02
20260201,DEV-00179,TRUE,TRUE,TRUE,TRUE,FALSE,0,Non-Compliant,CrowdStrike,2026-02-05
20260201,DEV-00180,TRUE,TRUE,TRUE,FALSE,TRUE,2,Compliant,JAMF,2026-02-01
20260201,DEV-00182,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,MDM,2026-02-01
20260201,DEV-00183,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-05
20260201,DEV-00184,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,Intune,2026-02-05
20260201,DEV-00185,TRUE,TRUE,TRUE,FALSE,FALSE,1,Non-Compliant,JAMF,2026-02-03
20260201,DEV-00186,TRUE,TRUE,TRUE,FALSE,TRUE,3,Compliant,MDM,2026-02-04
20260201,DEV-00187,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-02
20260201,DEV-00188,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-02
20260201,DEV-00189,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-01
20260201,DEV-00190,FALSE,TRUE,TRUE,TRUE,TRUE,0,Non-Compliant,CrowdStrike,2026-02-03
20260201,DEV-00191,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,MDM,2026-02-04
20260201,DEV-00192,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-05
20260201,DEV-00193,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,JAMF,2026-02-04
20260201,DEV-00194,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-02
20260201,DEV-00195,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,MDM,2026-02-04
20260201,DEV-00196,TRUE,TRUE,TRUE,FALSE,FALSE,0,Non-Compliant,JAMF,2026-02-01
20260201,DEV-00197,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-03
20260201,DEV-00198,TRUE,TRUE,TRUE,FALSE,TRUE,2,Compliant,MDM,2026-02-02
20260201,DEV-00199,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-05
20260201,DEV-00200,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,MDM,2026-02-03
20260201,DEV-00201,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-01
20260201,DEV-00202,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-02
20260201,DEV-00203,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,CrowdStrike,2026-02-02
20260201,DEV-00205,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,CrowdStrike,2026-02-04
20260201,DEV-00206,TRUE,TRUE,TRUE,TRUE,FALSE,0,Non-Compliant,CrowdStrike,2026-02-01
20260201,DEV-00207,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-01
20260201,DEV-00209,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-03
20260201,DEV-00210,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,Intune,2026-02-05
20260201,DEV-00211,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,MDM,2026-02-02
20260201,DEV-00213,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,Intune,2026-02-02
20260201,DEV-00214,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-04
20260201,DEV-00215,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-02
20260201,DEV-00217,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,MDM,2026-02-05
20260201,DEV-00219,TRUE,TRUE,TRUE,FALSE,TRUE,3,Compliant,CrowdStrike,2026-02-01
20260201,DEV-00220,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,JAMF,2026-02-03
20260201,DEV-00221,TRUE,TRUE,TRUE,FALSE,TRUE,3,Compliant,CrowdStrike,2026-02-02
20260201,DEV-00222,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-04
20260201,DEV-00223,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,MDM,2026-02-03
20260201,DEV-00224,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,CrowdStrike,2026-02-04
20260201,DEV-00225,TRUE,TRUE,FALSE,TRUE,TRUE,1,Non-Compliant,Intune,2026-02-02
20260201,DEV-00226,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-03
20260201,DEV-00227,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,MDM,2026-02-02
20260201,DEV-00228,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,CrowdStrike,2026-02-01
20260201,DEV-00229,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,JAMF,2026-02-01
20260201,DEV-00230,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,JAMF,2026-02-04
20260201,DEV-00231,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-05
20260201,DEV-00232,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-05
20260201,DEV-00233,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-05
20260201,DEV-00234,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-05
20260201,DEV-00235,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,Intune,2026-02-01
20260201,DEV-00236,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,JAMF,2026-02-05
20260201,DEV-00237,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,MDM,2026-02-02
20260201,DEV-00238,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-01
20260201,DEV-00239,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,JAMF,2026-02-01
20260201,DEV-00240,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,JAMF,2026-02-01
20260201,DEV-00241,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-03
20260201,DEV-00242,TRUE,TRUE,FALSE,TRUE,TRUE,1,Non-Compliant,MDM,2026-02-04
20260201,DEV-00243,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-02
20260201,DEV-00244,FALSE,TRUE,TRUE,TRUE,TRUE,1,Non-Compliant,Intune,2026-02-04
20260201,DEV-00245,TRUE,TRUE,TRUE,FALSE,TRUE,2,Compliant,MDM,2026-02-03
20260201,DEV-00246,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-02
20260201,DEV-00249,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,JAMF,2026-02-04
20260201,DEV-00250,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,JAMF,2026-02-01
20260201,DEV-00251,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-03
20260201,DEV-00252,TRUE,TRUE,TRUE,FALSE,TRUE,3,Compliant,Intune,2026-02-04
20260201,DEV-00253,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-03
20260201,DEV-00254,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-01
20260201,DEV-00255,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-01
20260201,DEV-00256,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,MDM,2026-02-03
20260201,DEV-00259,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,MDM,2026-02-05
20260201,DEV-00260,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-04
20260201,DEV-00261,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,MDM,2026-02-05
20260201,DEV-00263,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,Intune,2026-02-02
20260201,DEV-00264,TRUE,TRUE,TRUE,FALSE,FALSE,0,Non-Compliant,Intune,2026-02-02
20260201,DEV-00265,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,Intune,2026-02-04
20260201,DEV-00266,FALSE,TRUE,TRUE,TRUE,TRUE,1,Non-Compliant,Intune,2026-02-01
20260201,DEV-00267,TRUE,TRUE,TRUE,FALSE,TRUE,3,Compliant,Intune,2026-02-01
20260201,DEV-00268,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-01
20260201,DEV-00269,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-02
20260201,DEV-00271,FALSE,TRUE,TRUE,TRUE,TRUE,0,Non-Compliant,MDM,2026-02-01
20260201,DEV-00272,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-04
20260201,DEV-00273,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,Intune,2026-02-05
20260201,DEV-00274,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-01
20260201,DEV-00275,FALSE,TRUE,TRUE,TRUE,TRUE,1,Non-Compliant,Intune,2026-02-03
20260201,DEV-00276,FALSE,TRUE,TRUE,FALSE,TRUE,0,Non-Compliant,Intune,2026-02-05
20260201,DEV-00277,FALSE,TRUE,TRUE,TRUE,TRUE,2,Non-Compliant,CrowdStrike,2026-02-01
20260201,DEV-00278,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-03
20260201,DEV-00279,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-01
20260201,DEV-00281,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,Intune,2026-02-04
20260201,DEV-00282,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,CrowdStrike,2026-02-04
20260201,DEV-00283,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-02
20260201,DEV-00284,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,CrowdStrike,2026-02-03
20260201,DEV-00285,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-02
20260201,DEV-00286,TRUE,FALSE,TRUE,TRUE,TRUE,1,Non-Compliant,CrowdStrike,2026-02-01
20260201,DEV-00287,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,MDM,2026-02-05
20260201,DEV-00288,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,JAMF,2026-02-04
20260201,DEV-00289,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,Intune,2026-02-01
20260201,DEV-00290,FALSE,TRUE,TRUE,FALSE,TRUE,0,Non-Compliant,CrowdStrike,2026-02-03
20260201,DEV-00291,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,Intune,2026-02-05
20260201,DEV-00292,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-04
20260201,DEV-00293,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,JAMF,2026-02-05
20260201,DEV-00294,TRUE,TRUE,TRUE,TRUE,FALSE,1,Non-Compliant,CrowdStrike,2026-02-02
20260201,DEV-00295,TRUE,TRUE,FALSE,TRUE,TRUE,2,Non-Compliant,MDM,2026-02-01
20260201,DEV-00296,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,CrowdStrike,2026-02-01
20260201,DEV-00297,FALSE,TRUE,TRUE,TRUE,TRUE,0,Non-Compliant,Intune,2026-02-05
20260201,DEV-00298,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,JAMF,2026-02-04
20260201,DEV-00299,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,Intune,2026-02-02
20260201,DEV-00300,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,JAMF,2026-02-01
20260201,DEV-00301,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-02
20260201,DEV-00302,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-03
20260201,DEV-00304,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,Intune,2026-02-05
20260201,DEV-00305,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,MDM,2026-02-01
20260201,DEV-00306,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,Intune,2026-02-01
20260201,DEV-00307,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,Intune,2026-02-05
20260201,DEV-00308,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-03
20260201,DEV-00309,FALSE,TRUE,TRUE,FALSE,TRUE,2,Non-Compliant,MDM,2026-02-05
20260201,DEV-00310,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,Intune,2026-02-01
20260201,DEV-00311,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-01
20260201,DEV-00312,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-02
20260201,DEV-00313,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-04
20260201,DEV-00314,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,CrowdStrike,2026-02-03
20260201,DEV-00315,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-02
20260201,DEV-00316,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,MDM,2026-02-04
20260201,DEV-00317,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,MDM,2026-02-05
20260201,DEV-00318,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,JAMF,2026-02-04
20260201,DEV-00319,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-04
20260201,DEV-00320,FALSE,TRUE,TRUE,FALSE,TRUE,3,Non-Compliant,CrowdStrike,2026-02-04
20260201,DEV-00321,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,JAMF,2026-02-02
20260201,DEV-00322,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,Intune,2026-02-04
20260201,DEV-00323,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,JAMF,2026-02-05
20260201,DEV-00324,TRUE,FALSE,TRUE,TRUE,TRUE,1,Non-Compliant,Intune,2026-02-04
20260201,DEV-00325,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,Intune,2026-02-04
20260201,DEV-00326,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,JAMF,2026-02-02
20260201,DEV-00328,TRUE,TRUE,FALSE,TRUE,TRUE,0,Non-Compliant,CrowdStrike,2026-02-03
20260201,DEV-00330,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,MDM,2026-02-02
20260201,DEV-00331,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,Intune,2026-02-02
20260201,DEV-00333,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,JAMF,2026-02-04
20260201,DEV-00335,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-05
20260201,DEV-00336,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-01
20260201,DEV-00337,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-05
20260201,DEV-00338,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,CrowdStrike,2026-02-04
20260201,DEV-00339,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,MDM,2026-02-04
20260201,DEV-00340,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,JAMF,2026-02-03
20260201,DEV-00341,TRUE,TRUE,TRUE,FALSE,TRUE,2,Compliant,MDM,2026-02-04
20260201,DEV-00342,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-02
20260201,DEV-00343,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,MDM,2026-02-03
20260201,DEV-00344,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-02
20260201,DEV-00345,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-04
20260201,DEV-00347,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,CrowdStrike,2026-02-05
20260201,DEV-00348,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-02
20260201,DEV-00349,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-04
20260201,DEV-00351,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,JAMF,2026-02-04
20260201,DEV-00352,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,CrowdStrike,2026-02-01
20260201,DEV-00353,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-01
20260201,DEV-00354,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-01
20260201,DEV-00355,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-04
20260201,DEV-00356,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-01
20260201,DEV-00357,TRUE,TRUE,TRUE,FALSE,TRUE,3,Compliant,JAMF,2026-02-04
20260201,DEV-00358,FALSE,TRUE,TRUE,FALSE,TRUE,2,Non-Compliant,Intune,2026-02-01
20260201,DEV-00359,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,Intune,2026-02-02
20260201,DEV-00360,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-04
20260201,DEV-00361,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-05
20260201,DEV-00362,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,MDM,2026-02-03
20260201,DEV-00363,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-04
20260201,DEV-00364,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,CrowdStrike,2026-02-02
20260201,DEV-00365,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-04
20260201,DEV-00366,FALSE,TRUE,TRUE,TRUE,TRUE,1,Non-Compliant,JAMF,2026-02-01
20260201,DEV-00367,FALSE,TRUE,TRUE,TRUE,TRUE,1,Non-Compliant,MDM,2026-02-02
20260201,DEV-00368,TRUE,TRUE,FALSE,FALSE,TRUE,2,Non-Compliant,JAMF,2026-02-05
20260201,DEV-00369,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,CrowdStrike,2026-02-05
20260201,DEV-00370,TRUE,TRUE,FALSE,FALSE,TRUE,0,Non-Compliant,Intune,2026-02-03
20260201,DEV-00372,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-03
20260201,DEV-00373,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,CrowdStrike,2026-02-05
20260201,DEV-00374,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-05
20260201,DEV-00375,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-02
20260201,DEV-00376,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,JAMF,2026-02-03
20260201,DEV-00377,TRUE,TRUE,TRUE,FALSE,TRUE,3,Compliant,MDM,2026-02-04
20260201,DEV-00378,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-05
20260201,DEV-00379,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-03
20260201,DEV-00380,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,Intune,2026-02-02
20260201,DEV-00381,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,MDM,2026-02-02
20260201,DEV-00382,TRUE,FALSE,TRUE,FALSE,TRUE,1,Non-Compliant,CrowdStrike,2026-02-02
20260201,DEV-00383,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,JAMF,2026-02-02
20260201,DEV-00384,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-02
20260201,DEV-00385,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-02
20260201,DEV-00386,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-05
20260201,DEV-00387,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,Intune,2026-02-05
20260201,DEV-00388,FALSE,TRUE,TRUE,TRUE,TRUE,2,Non-Compliant,CrowdStrike,2026-02-03
20260201,DEV-00389,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-01
20260201,DEV-00390,TRUE,TRUE,FALSE,TRUE,TRUE,0,Non-Compliant,CrowdStrike,2026-02-02
20260201,DEV-00391,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,MDM,2026-02-03
20260201,DEV-00392,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,JAMF,2026-02-04
20260201,DEV-00393,FALSE,FALSE,TRUE,FALSE,TRUE,0,Non-Compliant,CrowdStrike,2026-02-02
20260201,DEV-00394,FALSE,TRUE,TRUE,TRUE,TRUE,0,Non-Compliant,CrowdStrike,2026-02-02
20260201,DEV-00395,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,JAMF,2026-02-01
20260201,DEV-00396,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,CrowdStrike,2026-02-03
20260201,DEV-00397,TRUE,TRUE,TRUE,FALSE,TRUE,0,Compliant,JAMF,2026-02-04
20260201,DEV-00398,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,CrowdStrike,2026-02-02
20260201,DEV-00399,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-04
20260201,DEV-00400,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-05
20260201,DEV-00401,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,JAMF,2026-02-05
20260201,DEV-00402,TRUE,TRUE,TRUE,TRUE,FALSE,0,Non-Compliant,JAMF,2026-02-02
20260201,DEV-00403,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,CrowdStrike,2026-02-01
20260201,DEV-00404,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,MDM,2026-02-02
20260201,DEV-00405,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,MDM,2026-02-05
20260201,DEV-00406,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,JAMF,2026-02-03
20260201,DEV-00407,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-05
20260201,DEV-00408,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,JAMF,2026-02-01
20260201,DEV-00409,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-03
20260201,DEV-00410,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,Intune,2026-02-02
20260201,DEV-00412,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-04
20260201,DEV-00413,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,MDM,2026-02-02
20260201,DEV-00414,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-01
20260201,DEV-00415,TRUE,TRUE,TRUE,TRUE,TRUE,2,Compliant,JAMF,2026-02-02
20260201,DEV-00416,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-04
20260201,DEV-00417,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,MDM,2026-02-05
20260201,DEV-00418,FALSE,TRUE,TRUE,TRUE,TRUE,2,Non-Compliant,Intune,2026-02-02
20260201,DEV-00419,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-05
20260201,DEV-00420,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,CrowdStrike,2026-02-04
20260201,DEV-00421,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,Intune,2026-02-03
20260201,DEV-00422,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,Intune,2026-02-02
20260201,DEV-00423,TRUE,TRUE,TRUE,TRUE,FALSE,3,Non-Compliant,CrowdStrike,2026-02-03
20260201,DEV-00424,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-03
20260201,DEV-00425,FALSE,TRUE,TRUE,FALSE,TRUE,0,Non-Compliant,CrowdStrike,2026-02-01
20260201,DEV-00426,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-01
20260201,DEV-00427,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-01
20260201,DEV-00428,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,JAMF,2026-02-04
20260201,DEV-00429,FALSE,TRUE,TRUE,TRUE,FALSE,2,Non-Compliant,MDM,2026-02-02
20260201,DEV-00430,FALSE,TRUE,TRUE,TRUE,TRUE,0,Non-Compliant,Intune,2026-02-04
20260201,DEV-00431,TRUE,TRUE,TRUE,TRUE,TRUE,1,Compliant,MDM,2026-02-02
20260201,DEV-00433,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,CrowdStrike,2026-02-01
20260201,DEV-00435,TRUE,TRUE,TRUE,TRUE,TRUE,3,Compliant,JAMF,2026-02-02
20260201,DEV-00436,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-01
20260201,DEV-00437,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,MDM,2026-02-04
20260201,DEV-00438,TRUE,TRUE,TRUE,FALSE,TRUE,1,Compliant,JAMF,2026-02-02
20260201,DEV-00440,TRUE,TRUE,TRUE,FALSE,TRUE,2,Compliant,Intune,2026-02-01
20260201,DEV-00441,TRUE,TRUE,TRUE,TRUE,TRUE,0,Compliant,CrowdStrike,2026-02-01
