SnapshotDateKey,DeviceID,EncryptionTechnology,SoftwareInstalled,EncryptionEnabled,RecoveryKeyEscrowed,PortableMediaRestricted,ExceptionFlag,ComplianceStatus,SourceSystem,CollectedAt
20260201,DEV-00314,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00315,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-04
20260201,DEV-00316,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00317,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00318,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-03
20260201,DEV-00319,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00320,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00321,FileVault,TRUE,TRUE,TRUE,FALSE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00322,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-03
20260201,DEV-00323,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-05
20260201,DEV-00324,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-02
20260201,DEV-00325,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-04
20260201,DEV-00326,BitLocker,TRUE,TRUE,TRUE,FALSE,FALSE,Compliant,Tanium,2026-02-05
20260201,DEV-00328,BitLocker,TRUE,FALSE,TRUE,TRUE,FALSE,Non-Compliant,Intune,2026-02-03
20260201,DEV-00330,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00331,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-01
20260201,DEV-00333,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00335,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-03
20260201,DEV-00336,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-04
20260201,DEV-00337,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00338,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-05
20260201,DEV-00339,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-03
20260201,DEV-00340,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-05
20260201,DEV-00341,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-02
20260201,DEV-00342,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-02
20260201,DEV-00343,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00344,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00345,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-03
20260201,DEV-00347,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-01
20260201,DEV-00348,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00349,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-05
20260201,DEV-00351,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-05
20260201,DEV-00352,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00353,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-01
20260201,DEV-00354,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-05
20260201,DEV-00355,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-03
20260201,DEV-00356,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00357,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-05
20260201,DEV-00358,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-05
20260201,DEV-00359,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00360,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00361,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-02
20260201,DEV-00362,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00363,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-03
20260201,DEV-00364,BitLocker,TRUE,TRUE,TRUE,TRUE,TRUE,Compliant,Tanium,2026-02-02
20260201,DEV-00365,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00366,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00367,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00368,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-04
20260201,DEV-00369,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-05
20260201,DEV-00370,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-03
20260201,DEV-00372,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-03
20260201,DEV-00373,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00374,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-01
20260201,DEV-00375,BitLocker,TRUE,TRUE,FALSE,TRUE,FALSE,Non-Compliant,Tanium,2026-02-05
20260201,DEV-00376,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-03
20260201,DEV-00377,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00378,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00379,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-01
20260201,DEV-00380,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00381,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-05
20260201,DEV-00382,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00383,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-03
20260201,DEV-00384,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00385,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-01
20260201,DEV-00386,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00387,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00388,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00389,FileVault,TRUE,TRUE,TRUE,FALSE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00390,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00391,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-05
20260201,DEV-00392,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-04
20260201,DEV-00393,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00394,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00395,BitLocker,TRUE,TRUE,FALSE,TRUE,FALSE,Non-Compliant,Tanium,2026-02-02
20260201,DEV-00396,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00397,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-01
20260201,DEV-00398,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00399,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-03
20260201,DEV-00400,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00401,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00402,BitLocker,TRUE,FALSE,TRUE,TRUE,FALSE,Non-Compliant,Tanium,2026-02-02
20260201,DEV-00403,BitLocker,TRUE,TRUE,TRUE,FALSE,FALSE,Compliant,JAMF,2026-02-03
20260201,DEV-00404,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-05
20260201,DEV-00405,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-03
20260201,DEV-00406,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-02
20260201,DEV-00407,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-01
20260201,DEV-00408,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00409,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-04
20260201,DEV-00410,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-01
20260201,DEV-00412,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-03
20260201,DEV-00413,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-03
20260201,DEV-00414,BitLocker,TRUE,FALSE,TRUE,TRUE,FALSE,Non-Compliant,Intune,2026-02-05
20260201,DEV-00415,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00416,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00417,FileVault,TRUE,TRUE,TRUE,FALSE,FALSE,Compliant,JAMF,2026-02-04
20260201,DEV-00418,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00419,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-05
20260201,DEV-00420,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-03
20260201,DEV-00421,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-05
20260201,DEV-00422,BitLocker,TRUE,FALSE,TRUE,TRUE,FALSE,Non-Compliant,JAMF,2026-02-04
20260201,DEV-00423,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-02
20260201,DEV-00424,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00425,BitLocker,TRUE,FALSE,TRUE,TRUE,FALSE,Non-Compliant,Intune,2026-02-05
20260201,DEV-00426,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-01
20260201,DEV-00427,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-02
20260201,DEV-00428,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00429,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-02
20260201,DEV-00430,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-01
20260201,DEV-00431,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00433,Native,TRUE,TRUE,TRUE,FALSE,FALSE,Compliant,Intune,2026-02-03
20260201,DEV-00435,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00436,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-02
20260201,DEV-00437,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00438,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-01
20260201,DEV-00440,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00441,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-01
20260201,DEV-00442,BitLocker,TRUE,TRUE,FALSE,TRUE,FALSE,Non-Compliant,JAMF,2026-02-05
20260201,DEV-00443,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00444,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00445,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-02
20260201,DEV-00446,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00447,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-05
20260201,DEV-00449,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00450,FileVault,TRUE,FALSE,TRUE,TRUE,FALSE,Non-Compliant,Intune,2026-02-04
20260201,DEV-00451,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00453,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-02
20260201,DEV-00454,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00455,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-01
20260201,DEV-00457,BitLocker,TRUE,TRUE,FALSE,TRUE,FALSE,Non-Compliant,Intune,2026-02-01
20260201,DEV-00458,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00459,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00461,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-01
20260201,DEV-00463,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00464,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-03
20260201,DEV-00465,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00467,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00468,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-03
20260201,DEV-00469,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-01
20260201,DEV-00470,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00471,BitLocker,TRUE,TRUE,FALSE,TRUE,FALSE,Non-Compliant,Tanium,2026-02-02
20260201,DEV-00472,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00473,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-01
20260201,DEV-00474,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-02
20260201,DEV-00475,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-04
20260201,DEV-00476,BitLocker,FALSE,TRUE,TRUE,TRUE,FALSE,Non-Compliant,JAMF,2026-02-03
20260201,DEV-00477,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-05
20260201,DEV-00478,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-05
20260201,DEV-00480,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00481,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-02
20260201,DEV-00482,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00483,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00484,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-03
20260201,DEV-00485,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00486,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-03
20260201,DEV-00487,BitLocker,TRUE,TRUE,TRUE,FALSE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00488,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00489,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-02
20260201,DEV-00490,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00492,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-02-04
20260201,DEV-00493,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-02
20260201,DEV-00494,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-03
20260201,DEV-00495,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00497,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-02
20260201,DEV-00498,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-01
20260201,DEV-00499,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-02-05
20260201,DEV-00500,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-02-05
20260301,DEV-00001,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-01
20260301,DEV-00002,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-01
20260301,DEV-00003,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-02
20260301,DEV-00004,BitLocker,TRUE,TRUE,TRUE,FALSE,FALSE,Compliant,JAMF,2026-03-04
20260301,DEV-00006,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-05
20260301,DEV-00007,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-04
20260301,DEV-00008,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-02
20260301,DEV-00009,FileVault,TRUE,TRUE,TRUE,FALSE,FALSE,Compliant,Intune,2026-03-04
20260301,DEV-00010,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-02
20260301,DEV-00011,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-02
20260301,DEV-00012,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-02
20260301,DEV-00013,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-01
20260301,DEV-00015,BitLocker,TRUE,TRUE,FALSE,TRUE,FALSE,Non-Compliant,JAMF,2026-03-02
20260301,DEV-00016,BitLocker,TRUE,FALSE,TRUE,TRUE,FALSE,Non-Compliant,JAMF,2026-03-01
20260301,DEV-00017,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-02
20260301,DEV-00018,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-01
20260301,DEV-00019,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-01
20260301,DEV-00021,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-05
20260301,DEV-00022,BitLocker,FALSE,TRUE,TRUE,TRUE,FALSE,Non-Compliant,Tanium,2026-03-01
20260301,DEV-00023,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-02
20260301,DEV-00024,BitLocker,FALSE,TRUE,TRUE,TRUE,FALSE,Non-Compliant,JAMF,2026-03-03
20260301,DEV-00025,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-04
20260301,DEV-00026,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-04
20260301,DEV-00027,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-04
20260301,DEV-00028,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-01
20260301,DEV-00031,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-02
20260301,DEV-00032,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-01
20260301,DEV-00033,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-03
20260301,DEV-00034,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-02
20260301,DEV-00035,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-05
20260301,DEV-00036,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-05
20260301,DEV-00037,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-03
20260301,DEV-00038,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-02
20260301,DEV-00039,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-02
20260301,DEV-00040,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-02
20260301,DEV-00041,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-01
20260301,DEV-00042,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-02
20260301,DEV-00044,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-02
20260301,DEV-00046,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-05
20260301,DEV-00047,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-05
20260301,DEV-00048,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-04
20260301,DEV-00049,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-04
20260301,DEV-00050,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-03
20260301,DEV-00051,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-04
20260301,DEV-00052,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-01
20260301,DEV-00053,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-04
20260301,DEV-00054,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-03
20260301,DEV-00055,FileVault,TRUE,TRUE,TRUE,FALSE,FALSE,Compliant,Intune,2026-03-04
20260301,DEV-00056,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-04
20260301,DEV-00057,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-04
20260301,DEV-00059,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-03
20260301,DEV-00060,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-01
20260301,DEV-00061,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-05
20260301,DEV-00062,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-02
20260301,DEV-00063,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-04
20260301,DEV-00064,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-04
20260301,DEV-00065,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-02
20260301,DEV-00066,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-04
20260301,DEV-00067,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-02
20260301,DEV-00068,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-02
20260301,DEV-00069,FileVault,TRUE,FALSE,TRUE,TRUE,TRUE,Compliant,JAMF,2026-03-04
20260301,DEV-00070,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-05
20260301,DEV-00071,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-01
20260301,DEV-00072,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-03
20260301,DEV-00073,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-03
20260301,DEV-00074,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-04
20260301,DEV-00075,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-02
20260301,DEV-00076,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-04
20260301,DEV-00078,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Tanium,2026-03-04
20260301,DEV-00079,Native,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-04
20260301,DEV-00081,FileVault,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,Intune,2026-03-01
20260301,DEV-00082,BitLocker,TRUE,TRUE,TRUE,TRUE,FALSE,Compliant,JAMF,2026-03-01
