intuneAppId,cleanTitle,cleanPublisher,displayVersion,platform,packagingStatus,isAssigned,assignmentCount,assignedIntents,msiProductCode,sizeFormatted,fileName,sourceSharePath,matchStatus,matchedModelId
475aa371-999e-40ca-b167-7053c5f1db1b,ConvergeIVR openDNA,Altigen,3.2.1,windows,Packaged & Ready,false,0,,,31.33 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_95a744d584113992df36
1ca08d59-1de0-4b0c-8185-8b2c2f0679ce,Conversions PCF Utility,Fiserv,2.4.0,windows,Packaged & Ready,true,0,,{25B17ADA-AF0B-4C7F-B18D-BE195828904F},24.86 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_2871953ec4e4fc82c2d2
6c48c68b-c5b9-4d47-9fc0-bf82feb1f6a1,Conversions PCF Utility,Fiserv,2.5.0,windows,Packaged & Ready,true,0,,{B8F58396-B2F4-4EE9-B263-62CEBC8F7E44},3.50 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_2871953ec4e4fc82c2d2
88b18edf-b202-42bc-9f9a-f35e3ec59cef,Copia Audit SiTef,Fiserv,1.0.0,windows,Packaged & Ready,true,0,,{0DCE4829-CC7E-4AB5-82A2-E9EABB897199},1.65 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_ebf03e614f29ac83ec69
456821f6-9030-4d8a-9a27-5e56e878b097,Core SDK Common,"Newland Payment, .",2.1.3,windows,Packaged & Ready,true,0,,,209.20 MB,Deploy-Application.intunewin,,UNMATCHED_NEW_MODEL,
749fe5fc-7c6b-484b-a780-38c0471ceb4b,Corel Corporation MindManager Latest -PMPCU,Corel,25.2.160.0,windows,Packaged & Ready,true,0,,,394.53 MB,PatchMyPC-ScriptRunner.intunewin,,UNMATCHED_NEW_MODEL,
6c3ffec5-8005-4362-a65b-cafa82f15789,Corel Corporation MindManager Latest -PMPCU,Corel,25.1.154.0,windows,Packaged & Ready,false,0,,,394.46 MB,PatchMyPC-ScriptRunner.intunewin,,UNMATCHED_NEW_MODEL,
5b97fc3e-7dbd-4f6e-93e6-f5f4c36c9a6a,CorelDRAW Graphics Suite,Corel,24.5.0,windows,Packaged & Ready,true,0,,{1E4B5F2C-0532-4CDA-AFCD-674E9C37521E},1519.53 MB,IntunePackage.intunewin,,UNMATCHED_NEW_MODEL,
2a8a8c10-c209-40a8-9df5-7adf8f393b1a,Cornerstone Learn,Cornerstone OnDemand,Standard,windows,Packaged & Ready,false,0,,,,,,UNMATCHED_NEW_MODEL,
f3efd8c1-108e-49d6-bafd-ec63836ea1b6,Cornerstone Learn,Cornerstone Learn,Standard,windows,Packaged & Ready,false,0,,,,,,UNMATCHED_NEW_MODEL,
28ea201e-ece7-4858-87cd-3854ad4ffac4,Cornerstone OnDemand,Cornerstone OnDemand,Standard,windows,Packaged & Ready,true,0,,,,,,UNMATCHED_NEW_MODEL,
7f2200e9-0756-451d-b4ba-71d4143ea218,Cornerstone OnDemand,"Cornerstone OnDemand, .",Standard,windows,Packaged & Ready,false,0,,,,,,UNMATCHED_NEW_MODEL,
ea6e7bb4-f83c-473c-96ed-b2a290b5f9cf,Corp SecurePrint for Bangalore,Fiserv,2.3.0,windows,Packaged & Ready,true,0,,,9.73 MB,Invoke-AppDeployToolkit.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\Fiserv_CorpSecurePrint_2.3,UNMATCHED_NEW_MODEL,
837e4049-8843-47b9-a34e-e20318c62932,Corp SecurePrint for Noida/ Gurugram,Fiserv,2.3.0,windows,Packaged & Ready,true,0,,,9.73 MB,Invoke-AppDeployToolkit.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\Fiserv_CorpSecurePrint2.3,UNMATCHED_NEW_MODEL,
4ca14ef8-c191-4fa1-a0c2-e536ce12ceff,Corporatefdlqa- Token client,Fiserv,4.1.0,windows,Packaged & Ready,true,0,,,46.80 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\OnlineBankingSolutions_corporatefdlqaSoftwareToken_4.1.0\,MATCHED_BASE_MODEL,title_13df4345d1d715f28e2d
70c9245b-a800-4940-a782-dfd9186e773d,"Corsair Memory, Inc. Elgato Stream Deck -PMPCU","Corsair Memory, .",7.5.0.22885,windows,Packaged & Ready,true,0,,,207.08 MB,PatchMyPC-ScriptRunner.intunewin,,UNMATCHED_NEW_MODEL,
5eaff99a-f541-49cc-be3d-df0cc9dade93,Coupa Mobile,Coupa,Standard,windows,Packaged & Ready,false,0,,,,,,UNMATCHED_NEW_MODEL,
e442cf73-bfe3-48bc-a1ee-b162e629b6b9,CPL and GwG Tool Client,FISERV,1.0.0,windows,Packaged & Ready,true,0,,,20.53 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_1675c1a5b6d386ca98cc
3540fcd5-3e41-46f8-b037-9bac5aa74fdd,CPS Launcher,IDEMIA,1.1.12,windows,Packaged & Ready,true,0,,{4856C576-8093-4AC2-9741-6AA466E0FC39},9.46 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_cacf4d469882f580a129
75796769-aa40-4f80-a7e3-0107ddf377ad,CPT,Barnes International,4.2.2,windows,Packaged & Ready,false,0,,{F2C51010-583B-4AED-A52F-ACFC2C53EEDC},197.22 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\BarnesInternational_CPTv4_4.2.2.72\Deploy,MATCHED_BASE_MODEL,title_8dd8812e8ef52977e96c
03860137-9a7f-45b2-a6db-09908b684366,CPT,Barnes International,4.3.1,windows,Packaged & Ready,true,0,,{F2C51010-583B-4AED-A52F-ACFC2C53EEDC},294.89 MB,Invoke-AppDeployToolkit.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\BarnesInternational_CPTv4_4.3.1.239,MATCHED_BASE_MODEL,title_8dd8812e8ef52977e96c
53edd779-74be-4fc7-a92e-926ab63a9aa1,CPT,Barnes International,4.3.0.129 ,windows,Packaged & Ready,false,0,,{F2C51010-583B-4AED-A52F-ACFC2C53EEDC},294.82 MB,Invoke-AppDeployToolkit.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\BarnesInternational_CPTv4_4.3.0.129,MATCHED_BASE_MODEL,title_8dd8812e8ef52977e96c
93a17b36-c300-426f-acab-134f936a9a17,Create-Sched-Task-Suspend-BitLocker-On-Shutdown,FISERVCORP,Standard,windows,Packaged & Ready,true,0,,,0.00 MB,Create-ST-Suspend-BL-On-Shutdown.intunewin,,UNMATCHED_NEW_MODEL,
2d409942-8a13-4667-9f1a-c782209c81b9,Creative Cloud,Adobe,5.10.0,windows,Packaged & Ready,true,0,,,1161.92 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_769447ba1075b79ce2bb
c519f827-42f2-4dc2-94cd-6fdabb7b1699,credhub-cli,CloudFoundry,2.9.44,windows,Packaged & Ready,false,0,,,6.67 MB,IntunePackage.intunewin,,UNMATCHED_NEW_MODEL,
5a243791-04b8-46de-99e4-f01d5519b905,Crestron Database,Crestron Electronics,228.20.002,windows,Packaged & Ready,false,0,,{9E52ACC4-ABB4-41A1-9D99-1229F0E3C0C2},390.05 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\CrestronElectronics_Database,UNMATCHED_NEW_MODEL,
6f4132de-866b-45bf-8b79-6c95569cbfea,Crestron Device Database,Crestron Electronics,200.420.001,windows,Packaged & Ready,true,0,,{6686F38D-1A32-4A8C-94D7-A2AA9C5F3C9B},421.34 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\Crestron_DeviceDatabase_200.420.001.00\Deploy,UNMATCHED_NEW_MODEL,
2f82a460-16e7-4213-bf3c-34d7836d6a5e,Crestron DM NVX Tool,CrestronElectronics,4.3.2,windows,Packaged & Ready,true,0,,{F81810C5-074E-42CC-A245-0BA13775046B},8.94 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\CrestronElectronics_DMNVXTool_4.3.2.0737\Deploy,UNMATCHED_NEW_MODEL,
0f614e61-4b39-4d25-8373-61eb34d1c788,Crestron EDK,Crestron,1.0.7,windows,Packaged & Ready,true,0,,{24784CA9-3F9E-4371-A9FB-57764AF4BB62},1.52 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\Crestron_CrestronEDK_1.0.7.5\Deploy,MATCHED_BASE_MODEL,title_7942d9b05fa01d430112
a22868ef-9290-4eeb-a42d-ca62e6e68441,Crestron Information Tool,Crestron Electronics .,3.8.0,windows,Packaged & Ready,false,0,,{F81810C5-074E-42CC-A245-0BA13775046A},13.70 MB,IntunePackage.intunewin,,UNMATCHED_NEW_MODEL,
30484dac-e65e-45b2-a008-fd135a989626,Crestron Information Tool,Crestron,3.9.0,windows,Packaged & Ready,false,0,,{F81810C5-074E-42CC-A245-0BA13775046A},13.66 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_afa981be09483c53323e
171af12d-9650-4c69-aecc-cb9010bc4df4,Crestron MasterInstaller,Crestron,4.00.11,windows,Packaged & Ready,false,0,,,14.20 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_a29a6263909086d1f5f8
f4044cba-0a0e-4f13-97ba-75ba3ca62215,Crestron Remote,Crestron,1.11.00,windows,Packaged & Ready,true,0,,{775A9108-C173-492A-BCD6-1CE9192302C7},19.95 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_617a5458959cef7e0cae
3d04ab82-0527-49c8-98ac-2db53b003622,Crestron SIMPL+ Cross Compiler,Crestron,1.3.0,windows,Packaged & Ready,true,0,,{FB97A745-D1E6-435D-B942-264E94F89938},7.34 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_b85a98001594e887f05b
2f1343c5-4609-4098-adbc-01d8236b552f,Crestron SmartGraphics,CrestronElectronics,2.19.00,windows,Packaged & Ready,true,0,,{1CE8BCAB-8F15-403F-A9A0-2D2000C6B554},330.94 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\CrestronElectronics_CrestronSmartGraphics_2.19.00.09\,UNMATCHED_NEW_MODEL,
8405a442-57b3-4da1-805c-01a9ed5448cb,Crestron Toolbox,Crestron,3.1310.0048.0,windows,Packaged & Ready,false,0,,{1B52BC01-2F6E-4FAE-BB09-1F28D2BF1D63},325.16 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_6abe257fa835ba343c13
d6900579-4702-423f-bd03-ca59a1e70b2c,Crestron Toolbox,Crestron,3.1360.0013,windows,Packaged & Ready,true,0,,{1B52BC01-2F6E-4FAE-BB09-1F28D2BF1D63},330.53 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\Crestron_Toolbox,MATCHED_BASE_MODEL,title_6abe257fa835ba343c13
7a55e44e-aff0-4b1f-8233-6d42a0206bb4,Cross Domain Search App,Fiserv,1.0.1,windows,Packaged & Ready,true,0,,,1.19 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_29a2e59fd41e2c9ece28
3484210c-8e74-46c4-bfb9-5af98032d1fc,Cross-platform Service Studio,OutSystems,11.54.0,windows,Packaged & Ready,true,0,,,181.48 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_f2be4f2cba11d3f74e50
a106f3a3-0ccf-4117-9312-9a62341e12ff,CrossDatabase,Fiserv,_24.2.2,windows,Packaged & Ready,true,0,,,5.64 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_67e641bd1535fa98edef
6a3f4069-4085-497c-801f-1e004bb205ac,Crowdstrike 7.39.21105.0 - Autopilot,Crowdstrike,7.39.21105.0,windows,Packaged & Ready,true,0,,,125.47 MB,FalconSensor_Windows.intunewin,,UNMATCHED_NEW_MODEL,
05936910-ba7c-427c-9bc0-896772bc6c1f,CrowdStrike Falcon,CrowdStrike .,Standard,windows,Packaged & Ready,true,0,,,,,,UNMATCHED_NEW_MODEL,
83665784-863d-4369-a82a-0972495782fc,Crowdstrike Windows Sensor,CrowdStrike,7.33.20505,windows,Packaged & Ready,true,0,,,120.12 MB,Invoke-AppDeployToolkit.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\CrowdStrike_CrowdStrikeWindowsSensor_7.33.20505.0_v1.0,UNMATCHED_NEW_MODEL,
270fa853-4cb1-427b-8fc0-7ab48f67c68e,Crowdstrike Windows Sensor,Crowd Strike,7.17.187212,windows,Packaged & Ready,false,0,,{86E96E6F-73DB-44FB-A50D-32A6C9EFF2E7},151.20 MB,IntunePackage.intunewin,,UNMATCHED_NEW_MODEL,
5f805d5e-1fc6-493d-9c67-7204f939004a,CrowdStrike_7_06_17806 - Windows,CrowdStrike,7.06.17806,windows,Packaged & Ready,false,0,,,137.99 MB,CrowdStrike_7_06_17806.intunewin,,UNMATCHED_NEW_MODEL,
49ec65fd-b7ad-4a22-bbd8-9767e11e7986,CrowdStrike_7_20_19011 - Windows,CrowdStrike,7.20.19011,windows,Packaged & Ready,false,0,,,152.24 MB,FalconSensor_Windows.intunewin,,UNMATCHED_NEW_MODEL,
062d8b09-7154-482d-b69a-0cfaa57a0faa,Cryptocard Graphite card application,Crypto Tech,4.2.1,windows,Packaged & Ready,true,0,,{B248A4F1-4C05-46E9-A305-F819F882E762},22.09 MB,Deploy-Application.intunewin,,UNMATCHED_NEW_MODEL,
264596f2-c215-4886-aacf-7df4ed33bef8,CryptoCard Graphite Suite,CryptoTech,4.6.5,windows,Packaged & Ready,false,0,,{98420D26-04CD-47E6-9AFB-4B3E0BB184F4},44.10 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\CryptoTech_CryptoCardGraphiteSuite_4.6.5.119\Deploy,UNMATCHED_NEW_MODEL,
084ff4dd-2a50-44e9-ad9e-1075a914782d,CryptoID Certificate Utility,LongmaiTechnology,2.3.24,windows,Packaged & Ready,true,0,,,8.86 MB,Invoke-AppDeployToolkit.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\LongmaiTechnology_CryptoID_2.3.24.423,UNMATCHED_NEW_MODEL,
eeff1f84-f45d-4015-b279-5ad3213aaece,Crystal Client Tools,SAP,14.3.3,windows,Packaged & Ready,true,0,,{C862246F-423D-426B-AA61-9D4BAEB2037D},2979.45 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_b5ac96202d7dab09086f
fce81f19-8403-49b0-a2eb-fa3764033819,Crystal Report Runtime,SAP,13.0.35,windows,Packaged & Ready,true,0,,{E43D7D73-C531-4EB3-ACC9-0EF11E1A84B0},113.44 MB,CrystalReportRuntime(32bit)_13.0.35.4870.intunewin,,UNMATCHED_NEW_MODEL,
f001618d-df0f-40b7-a84e-e4cb581c68f9,Crystal Report Runtime,SAP,13.0.37,windows,Packaged & Ready,true,0,,{C8865558-9455-4B43-B175-2A702A267E22},124.23 MB,IntunePackage.intunewin,,UNMATCHED_NEW_MODEL,
cebca8c5-ef7c-4002-b41d-3c5114626db6,Crystal Reports,SAP,14.4.0,windows,Packaged & Ready,true,0,,{39D270D0-DD9C-4B8B-A696-EBFE7CFFFC2E},820.11 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_d516965b7b164830a618
152059f9-256f-4fb3-993f-853fa6aaa1f3,Crystal Reports,SAP,14.3.4,windows,Packaged & Ready,true,0,,,1122.61 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_d516965b7b164830a618
12c6fc1c-9b9b-47e7-adf7-ad9635cdaa74,Crystal Reports 2020 Viewer,SAP,14.3.3,windows,Packaged & Ready,true,0,,{D1ED9B6B-2804-4708-9F8E-D494A3D54288},347.90 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_a016ae58bbbd070a5188
d67ccce1-2205-4846-8506-31e8dde7d715,Crystal Reports for Enterprise,SAP,14.1.6,windows,Packaged & Ready,false,0,,{0DE16B3B-9104-43AE-8083-BCD73D31A14F},854.78 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_2f2d55f41df7f6b6e722
2279dfaf-6a6f-47d2-be25-bb9b78affec0,Crystal Reports for Enterprise,SAP,14.3.1,windows,Packaged & Ready,true,0,,{0DE16B3B-9104-43AE-8083-BCD73D31A14F},1047.86 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_2f2d55f41df7f6b6e722
8207b218-674a-4beb-b832-34c9c61d77f6,Crystal Reports Runtime,SAP,13.0.7,windows,Packaged & Ready,true,0,,{A5C0BFEA-E59D-4245-A970-81BC16232221},71.52 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_be427b9c609819f8476b
d7c9c916-a995-4f0c-8f63-60cf584a94ea,CS-Cockpit,CS Software Consulting and Services,11.0.8,windows,Packaged & Ready,true,0,,{3236797E-0058-4643-AE54-AD65A98D076E},8.87 MB,Deploy-Application.intunewin,,UNMATCHED_NEW_MODEL,
312cc1bd-3253-49d9-bdd3-b3e7217cddee,CS-Cockpit,CSSoftwareGmbH,11.0.6,windows,Packaged & Ready,false,0,,,12.31 MB,IntunePackage.intunewin,,UNMATCHED_NEW_MODEL,
4cdde450-c3e8-49f7-9f29-e2d1ba7f23ef,CS-Cockpit,Fiserv,11.0.8,windows,Packaged & Ready,false,0,,{3236797E-0058-4643-AE54-AD65A98D076E},8.71 MB,Deploy-Application.intunewin,,UNMATCHED_NEW_MODEL,
d577745f-6fc2-4009-8e37-07dab9840847,CSF Designer,FIS,23.0.17,windows,Packaged & Ready,true,0,,,402.87 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\FIS_CSFDesigner_23.0.17\Deploy,MATCHED_BASE_MODEL,title_582319ddc022988867c6
f4e15d1e-3c86-41da-bee9-94aafb1b3e50,CSF Designer,FIS,25.0.0,windows,Packaged & Ready,true,0,,,403.23 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_582319ddc022988867c6
20dd3a24-2fee-45af-98a2-a4007a7aca8b,CSF Designer,FIS,23.0.12,windows,Packaged & Ready,true,0,,,402.13 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\FIS_CSFDesigner_23.0.12\Deploy,MATCHED_BASE_MODEL,title_582319ddc022988867c6
a92a97dd-d293-4e87-98aa-08be89a25e9b,CSF Workshop,FIS,5.00.00,windows,Packaged & Ready,true,0,,{4C76915C-294C-4E82-91C5-E88975CC0712},48.72 MB,IntunePackage.intunewin,,UNMATCHED_NEW_MODEL,
4493a434-a554-4a26-bf25-0d858e031557,CSF Workshop,FIS,5.00,windows,Packaged & Ready,true,0,,{4C76915C-294C-4E82-91C5-E88975CC0712},41.58 MB,IntunePackage.intunewin,,UNMATCHED_NEW_MODEL,
6f3e47e2-ad98-4edf-8b68-d608925ea02a,CSF Workshop EMEA,FIS,5.0.25,windows,Packaged & Ready,true,0,,,48.72 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_8a65020319a5f56c4761
76d28b1e-1186-4330-96ea-cd602915efb2,CSTT Cryptographic Self Test Tool,MasterCard,8.14.0,windows,Packaged & Ready,true,0,,,2.16 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_d10c1e5293557752133c
03246c2d-a581-45a6-a013-f72a8f813252,CSTT Cryptographic Self Test Tool,MasterCard,8.13.0,windows,Packaged & Ready,false,0,,,3.69 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_d10c1e5293557752133c
819a5b92-8255-4dfc-810d-aa820e6bafb0,CSVFileConverter,Fiserv,2.0,windows,Packaged & Ready,true,0,,,0.20 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_33832347907b7d6c0cc0
ff4034bf-0c38-4ac3-87d5-3cbef01b05f2,Cunify Host Plugins,Kinective,1.7.0,windows,Packaged & Ready,false,0,,,215.17 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_757beb893ae6c5c33ff3
3ee8225b-de3b-4570-a46c-c4a95aede868,Cure Desktop,Fiserv,1.0.0,windows,Packaged & Ready,true,0,,,0.50 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_9bc226f24ceefdc56170
a162c330-2402-4e0b-ab35-828fad047856,Cure Engine,Fiserv,1.0,windows,Packaged & Ready,true,0,,,1.62 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_ff593214a57791348bad
078cb971-a061-4d87-b2e4-62edec8e626a,cVEND CRS,FeigElectronicGmbH,2.7.2,windows,Packaged & Ready,true,0,,{344954CC-76D1-412C-B2EE-50516BF7AA01},2.95 MB,IntunePackage.intunewin,,UNMATCHED_NEW_MODEL,
51cef63e-9106-4fb7-97fc-d294cd26d473,cView PreProcessor,Fiserv,1.0.14,windows,Packaged & Ready,false,0,,,1.03 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\Fiserv_cViewFilePreProcessor_1.0.14.0,MATCHED_BASE_MODEL,title_018eee7d17b06ce65aea
a8c95239-1da1-4850-b95c-51fa22326607,Cyber Shield Dot Net,Fiserv,1.0.0,windows,Packaged & Ready,true,0,,{663B23E9-696B-429D-B55F-A90B7F1A7A1C},80.72 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_3da2503afb01aa51696b
010b3abf-6951-4ebd-9b07-07a8fafbbc71,CyberArk Bastion RDP,CyberArk,1.1,windows,Packaged & Ready,true,0,,,0.30 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_bb3e61fa63099f460c8f
223190cc-6388-44a2-b7d6-2c75869bae08,CyberArk EPM,CyberArk,26.6.23198,windows,Packaged & Ready,true,0,,,46.16 MB,Invoke-AppDeployToolkit.intunewin,\\10.133.5.8\ApplicationSource\CyberArk_CyberArkEPM_26.6.23198,MATCHED_BASE_MODEL,title_c4711efd584f1b4f2411
51b6eb9e-025e-4d0a-97c4-d7f6dcfb2c42,CyberArk EPM,CyberArk,26.8.036,windows,Packaged & Ready,true,0,,,47.50 MB,Invoke-AppDeployToolkit.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\CyberArk_CyberArkEPM_26.8.036\,MATCHED_BASE_MODEL,title_c4711efd584f1b4f2411
9f294d97-b401-4379-a180-fde68a34db00,CyberArk EPM 26.6.23198 - Autopilot,CyberArk,26.6.23198,windows,Packaged & Ready,true,0,,{26615F12-E84B-4E2D-87AF-529DE993B07E},38.51 MB,VFAgentSetupX64.intunewin,,UNMATCHED_NEW_MODEL,
68465bb3-04e0-46d3-93a1-7ffb7fed8006,CyberArk EPM Admin Utility,CyberArk,Standard,windows,Packaged & Ready,true,0,,,0.76 MB,CyberArkEpmAdminUtility.msi,,UNMATCHED_NEW_MODEL,
74985b89-1cd7-4f82-ac0f-44eb4dae9bb8,Cyberquery,Cyberscience,8.22.0,windows,Packaged & Ready,true,0,,,51.17 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_dc723bb89cd27c372091
e4b41d55-2cbb-44cc-8804-c8aa56ddd5e4,CyberSource Merchant Operations Tool,Fiserv,1.0,windows,Packaged & Ready,true,0,,,76.53 MB,Invoke-AppDeployToolkit.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\Fiserv_CyberSourceMerchantOperationsTool_1.0,MATCHED_BASE_MODEL,title_161b215ba11db39f01c8
8672599f-ff7a-4061-a8e0-fd23d90457e9,Cycleview,Fiserv,2.6.0,windows,Packaged & Ready,true,0,,,3.64 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_aa5b8182caad67d606c6
74ece1a8-fb82-4dd7-97f0-0fbc566c01ed,Cygwin,Cygwin,3.4.7,windows,Packaged & Ready,false,0,,,22.49 MB,IntunePackage.intunewin,,UNMATCHED_NEW_MODEL,
bcfe50db-bfeb-4cdf-b164-b877f9a9315c,Cygwin,Cygnus Solutions,3.4.9,windows,Packaged & Ready,true,0,,,12.28 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_96beff6d845b1e239243
d2e69c86-3cd0-4d28-801a-5cb36af09e26,Cypher Shell,Neo4J,5.25.1,windows,Packaged & Ready,true,0,,,38.38 MB,CypherShell_5.25.1.intunewin,,MATCHED_BASE_MODEL,title_12dc39909dbaa6a2157c
ec82eff5-0441-4248-ac53-2de1ce0a36dc,D.Suite/eIDAS,DITEC,2.0.8,windows,Packaged & Ready,true,0,,{F712FE52-1DEC-4E40-9F52-99A959082A72},98.51 MB,Invoke-AppDeployToolkit.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\DITEC_D.Suite.eIDAS,UNMATCHED_NEW_MODEL,
6f7723c2-5997-41d6-a285-96dd8ecfb3d9,D.Suite/eIDAS,"DITEC, a.s.",2.0.3,windows,Packaged & Ready,false,0,,{B6682569-9DA7-47E1-919A-E83E1D164C64},91.31 MB,Deploy-Application.intunewin,,MATCHED_BASE_MODEL,title_f1490d396feab3860b3e
922280f6-7614-4765-a816-23f02c13990e,Dante Controller,Audinate,4.8.3,windows,Packaged & Ready,false,0,,{5D48FA19-CA95-418A-983D-5FD85064C28D},454.70 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_2949270b2296e9fadad4
84facab2-8ccf-4407-af33-fa216eed64dc,Dante Controller,Audinate,4.16.1,windows,Packaged & Ready,true,0,,{BC9997B0-6948-422E-A1A9-8E0AD663FD3B},915.02 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_2949270b2296e9fadad4
5be1f71f-8402-4e59-afea-cc2af492dfe4,Dante Via,Audinate,1.4.0,windows,Packaged & Ready,true,0,,{E6770967-4CD5-4F9A-B140-8B2F1B50BE5A},143.30 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\AudinatePtyLtd_DanteVia_1.4.0.5\Deploy,MATCHED_BASE_MODEL,title_0ed1cbb6ee2e166b0eba
b21ff649-4937-4984-8137-ed8be89a577a,Dante Virtual Soundcard,Audinate Pty,4.5.2.3,windows,Packaged & Ready,true,0,,{D0F5CEEC-EAF8-49D6-BC5A-65E24446602B},34.17 MB,Deploy-Application.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\AudinatePtyLtd_DanteVirtualSoundcard_4.5.2.3\Deploy,UNMATCHED_NEW_MODEL,
84b3029b-4f8f-468a-bb2e-98b6c59ed9c6,DashO,PreEmptive Solutions,12.3.0,windows,Packaged & Ready,true,0,,,100.57 MB,IntunePackage.intunewin,,UNMATCHED_NEW_MODEL,
e4d3a6fb-6423-468d-aa19-ee9f6225a05c,Data Compare,Fiserv,2.9.0,windows,Packaged & Ready,true,0,,{31AD6414-DC8E-45AC-B2F6-883C1CC03F71},8.51 MB,IntunePackage.intunewin,,MATCHED_BASE_MODEL,title_4cc1ece47b4395d0487a
0e1f1310-d339-4727-acdb-df5a0d56416b,Data Grip,JetBrainss.r.o.,252.26830.46,windows,Packaged & Ready,false,0,,,904.81 MB,Deploy-Application.intunewin,,UNMATCHED_NEW_MODEL,
1fa769df-5f77-468c-b06b-8cceb183f933,Data Loader,Salesforce,65.0.0 ,windows,Packaged & Ready,true,0,,,42.35 MB,Invoke-AppDeployToolkit.intunewin,\\I7WP2EM3DST0001.fead.one\ApplicationSource\Salesforce_Dataloader_65.0.0,UNMATCHED_NEW_MODEL,
393ab75d-d3c8-4fba-ae93-de57e6f34b90,Data Loader,SalesForce,57.0.1,windows,Packaged & Ready,true,0,,,183.19 MB,IntunePackage.intunewin,,UNMATCHED_NEW_MODEL,
9522d4d1-7b47-42e9-a747-0a5fc0d22abd,Data Studio,IBM,4.1.4,windows,Packaged & Ready,false,0,,,2008.02 MB,Deploy-Application.intunewin,,UNMATCHED_NEW_MODEL,
